id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
323361,00AA,small_airport,Aero B Ranch Airport,38.704022,-101.473911,3435,NA,US,US-KS,Leoti,no,,,00AA,00AA,,,
6524,00AK,small_airport,Lowell Field,59.947733,-151.692524,450,NA,US,US-AK,Anchor Point,no,,,00AK,00AK,,,
6525,00AL,small_airport,Epps Airpark,34.86479949951172,-86.77030181884766,820,NA,US,US-AL,Harvest,no,,,00AL,00AL,,,
506791,00AN,small_airport,Katmai Lodge Airport,59.093287,-156.456699,80,NA,US,US-AK,King Salmon,no,,,00AN,00AN,,,
322127,00AS,small_airport,Fulton Airport,34.9428028,-97.8180194,1100,NA,US,US-OK,Alex,no,,,00AS,00AS,,,
6527,00AZ,small_airport,Cordes Airport,34.305599212646484,-112.16500091552734,3810,NA,US,US-AZ,Cordes,no,,,00AZ,00AZ,,,
6528,00CA,small_airport,Goldstone (GTS) Airport,35.35474,-116.885329,3038,NA,US,US-CA,Barstow,no,,,00CA,00CA,,https://en.wikipedia.org/wiki/Goldstone_Gts_Airport,
324424,00CL,small_airport,Williams Ag Airport,39.427188,-121.763427,87,NA,US,US-CA,Biggs,no,,,00CL,00CL,,,
6531,00FA,small_airport,Grass Patch Airport,28.64550018310547,-82.21900177001953,53,NA,US,US-FL,Bushnell,no,,,00FA,00FA,,,
6533,00FL,small_airport,River Oak Airport,27.230899810791016,-80.96920013427734,35,NA,US,US-FL,Okeechobee,no,,,00FL,00FL,,,
6534,00GA,small_airport,Lt World Airport,33.76750183105469,-84.06829833984375,700,NA,US,US-GA,Lithonia,no,,,00GA,00GA,,,
6537,00ID,small_airport,Delta Shores Airport,48.145301818847656,-116.21399688720703,2064,NA,US,US-ID,Clark Fork,no,,,00ID,00ID,,,
322581,00IG,small_airport,Goltl Airport,39.724028,-101.395994,3359,NA,US,US-KS,McDonald,no,,,00IG,00IG,,,
6539,00IL,small_airport,Hammer Airport,41.978401,-89.560402,840,NA,US,US-IL,Polo,no,,,00IL,00IL,,,Radio Ranch
6541,00IS,small_airport,Hayenga's Cant Find Farms Airport,40.02560043334961,-89.1229019165039,820,NA,US,US-IL,Kings,no,,,00IS,00IS,,,
6542,00KS,small_airport,Hayden Farm Airport,38.72779846191406,-94.93049621582031,1100,NA,US,US-KS,Gardner,no,,,00KS,00KS,,,
6543,00KY,small_airport,Robbins Roost Airport,37.409400939941406,-84.61969757080078,1265,NA,US,US-KY,Stanford,no,,,00KY,00KY,,,
6545,00LS,small_airport,Lejeune Airport,30.136299,-92.429398,12,NA,US,US-LA,Crowley,no,,,00LS,00LS,,,
6546,00MD,small_airport,Slater Field,38.75709915161133,-75.75379943847656,45,NA,US,US-MD,Federalsburg,no,,,00MD,00MD,,,
6548,00MN,small_airport,Battle Lake Municipal Airport,46.29999923706055,-95.70030212402344,1365,NA,US,US-MN,Battle Lake,no,,,00MN,00MN,,,
6549,00MO,small_airport,Cooper Flying Service Airport,37.202800750732,-94.412399291992,970,NA,US,US-MO,Alba,no,,,00MO,00MO,,,5K8
6551,00N,small_airport,Bucks Airport,39.472998,-75.184346,105,NA,US,US-NJ,Bridgeton,no,,,K00N,00N,,https://en.wikipedia.org/wiki/Bucks_Airport,
6552,00NC,small_airport,North Raleigh Airport,36.085201263427734,-78.37139892578125,348,NA,US,US-NC,Louisburg,no,,,00NC,00NC,,,
6554,00NY,small_airport,Weiss Airfield,42.89576,-77.495263,1000,NA,US,US-NY,West Bloomfield,no,,,00NY,00NY,,,
328503,00OK,small_airport,Gull Bay Landing Airport,36.198598,-96.217693,960,NA,US,US-OK,Sandsprings,no,,,00OK,00OK,,,
45773,00PN,small_airport,Ferrell Field,41.2995,-80.211111,1301,NA,US,US-PA,Mercer,no,,,00PN,00PN,,,
6560,00S,small_airport,McKenzie Bridge State Airport,44.181466,-122.086,1620,NA,US,US-OR,Blue River,no,,,K00S,00S,,https://en.wikipedia.org/wiki/McKenzie_Bridge_State_Airport,
6561,00SC,small_airport,Flying O Airport,34.0093994140625,-80.26719665527344,150,NA,US,US-SC,Sumter,no,,,00SC,00SC,,,
330391,00SD,small_airport,Homan Field,44.809158,-96.498897,1590,NA,US,US-SD,Gary,no,,,00SD,00SD,,,
6565,00TS,small_airport,Alpine Range Airport,32.607601165771484,-97.24199676513672,670,NA,US,US-TX,Everman,no,,,00TS,00TS,,,
516563,00TT,small_airport,Nowhere Airport,34.516606,-99.93694,1752,NA,US,US-TX,Goodlett,no,,,00TT,00TT,,,
6568,00VA,small_airport,Vaughan Airport,36.574964,-78.998437,551,NA,US,US-VA,Alton,no,,,00VA,00VA,,,
6569,00VI,small_airport,Groundhog Mountain Airport,36.663299560546875,-80.49949645996094,2680,NA,US,US-VA,Hillsville,no,,,00VI,00VI,,,
6570,00W,small_airport,Lower Granite State Airport,46.672884,-117.441933,719,NA,US,US-WA,Colfax,no,,,K00W,00W,http://www.wsdot.wa.gov/aviation/AllStateAirports/Colfax_LowerGraniteState.htm,,0WA0
6571,00WA,small_airport,Howell Airport,47.17839813232422,-122.77200317382812,150,NA,US,US-WA,Longbranch,no,,,00WA,00WA,,,
6572,00WI,small_airport,Northern Lite Airport,44.304298400878906,-89.05010223388672,860,NA,US,US-WI,Waupaca,no,,,00WI,00WI,,,
6573,00WN,small_airport,Hawks Run Airport,46.25,-117.2490005493164,2900,NA,US,US-WA,Asotin,no,,,00WN,00WN,,,
6574,00WV,small_airport,Lazy J. Aerodrome,38.82889938354492,-79.86609649658203,2060,NA,US,US-WV,Beverly,no,,,00WV,00WV,,,
525140,00XA,small_airport,Weeski Ranch Airport,30.224,-96.01417,271,NA,US,US-TX,,no,,,00XA,00XA,,,
6576,01A,small_airport,Purkeypile Airport,62.940833,-152.269722,2041,NA,US,US-AK,Purkeypile,no,,,K01A,01A,,,
6578,01AL,small_airport,Ware Island Airport,32.94599914550781,-86.51390075683594,344,NA,US,US-AL,Clanton,no,,,01AL,01AL,,,
356168,01AN,small_airport,McHone Heights Airport,61.649095,-149.339025,610,NA,US,US-AK,Wasilla,no,,,01AN,01AN,,,
6583,01CL,small_airport,Swansboro Country Airport,38.7999,-120.734001,2594,NA,US,US-CA,Placerville,no,,,01CL,01CL,,https://en.wikipedia.org/wiki/Swansboro_Country_Airport,
6587,01FA,small_airport,Rybolt Ranch Airport,28.589399337768555,-81.14420318603516,55,NA,US,US-FL,Orlando,no,,,01FA,01FA,,,
6589,01FL,small_airport,Cedar Knoll Flying Ranch Airport,28.78190040588379,-81.1592025756836,19,NA,US,US-FL,Geneva,no,,,01FL,01FL,,,
6591,01GE,small_airport,The Farm Airport,32.675106,-82.771055,375,NA,US,US-GA,Wrightsville,no,,,01GE,01GE,,,
6530,01ID,small_airport,Lava Hot Springs Airport,42.6082,-112.031998,5268,NA,US,US-ID,Lava Hot Springs,no,,,01ID,01ID,,,"Formerly 00E, ID26"
6593,01II,small_airport,Myers Field,39.8849983215332,-86.50669860839844,950,NA,US,US-IN,Lizton,no,,,01II,01II,,,
6596,01IS,small_airport,William E. Koenig Airport,39.01620101928711,-90.31819915771484,670,NA,US,US-IL,Dow,no,,,01IS,01IS,,,
6597,01J,small_airport,Hilliard Airpark,30.685568,-81.906346,59,NA,US,US-FL,Hilliard,no,,,K01J,01J,,https://en.wikipedia.org/wiki/Hilliard_Airpark,
6598,01K,small_airport,Caldwell Municipal Airport,37.036132,-97.58533,1157,NA,US,US-KS,Caldwell,no,,,K01K,01K,,https://en.wikipedia.org/wiki/Caldwell_Municipal_Airport_(Kansas),
6599,01KS,small_airport,Flying N Ranch Airport,38.54059982299805,-97.00330352783203,1485,NA,US,US-KS,Lost Springs,no,,,01KS,01KS,,,
6601,01LA,small_airport,Barham Airport,32.638999938964844,-91.77369689941406,90,NA,US,US-LA,Oak Ridge,no,,,01LA,01LA,,,
6602,01LL,small_airport,Schumaier Restricted Landing Area,38.12580108642578,-89.46389770507812,555,NA,US,US-IL,Pinckneyville,no,,,01LL,01LL,,,
6603,01LS,small_airport,Country Breeze Airport,30.722478,-91.077372,125,NA,US,US-LA,Slaughter,no,,,01LS,01LS,,,
6610,01MT,small_airport,Crystal Lakes Resort Airport,48.789100646972656,-114.87999725341797,3141,NA,US,US-MT,Fortine,no,,,01MT,01MT,,,
6611,01NC,small_airport,Topsail Airpark,34.47529983520508,-77.5813980102539,65,NA,US,US-NC,Holly Ridge,no,,,01NC,01NC,,,
6613,01NH,small_airport,Moore Airfield,43.6445,-72.086998,835,NA,US,US-NH,Canaan,no,,,01NH,01NH,,,Enfield
45537,01NM,small_airport,Champion Ranch Airport,33.008611,-104.540278,3630,NA,US,US-NM,Lake Arthur,no,,,01NM,01NM,,,
6615,01NV,small_airport,Lantana Ranch Airport,38.76390075683594,-119.0270004272461,4600,NA,US,US-NV,Yerington,no,,,01NV,01NV,,,
345166,01OL,small_airport,Spring Creek Ranch East Airport,34.391667,-96.690833,1060,NA,US,US-OK,Tishomingo,no,,,01OL,01OL,,,
6621,01PN,small_airport,Bierly(Personal Use) Airport,40.930599212646484,-77.73889923095703,960,NA,US,US-PA,Bellefonte,no,,,01PN,01PN,,,
6622,01PS,small_airport,Nort's Resort Airport,41.59590148925781,-76.02960205078125,1040,NA,US,US-PA,Meshoppen,no,,,01PS,01PS,,,
6623,01SC,small_airport,York Airport,35.032100677490234,-81.25279998779297,779,NA,US,US-SC,York,no,,,01SC,01SC,,,
6625,01TE,small_airport,Smith Field,32.737598,-96.428001,505,NA,US,US-TX,Forney,no,,,01TE,01TE,,,02F
6626,01TN,small_airport,Colonial Air Park,34.99589920043945,-89.73059844970703,370,NA,US,US-TN,Collierville,no,,,01TN,01TN,,,
6629,01U,small_airport,Duckwater Airport,38.849785,-115.634987,5124,NA,US,US-NV,Duckwater,no,,,K01U,01U,,,
6630,01UT,small_airport,La Sal Junction Airport,38.30830001831055,-109.39600372314453,6000,NA,US,US-UT,La Sal,no,,,01UT,01UT,,,
6631,01VA,small_airport,Pickles Airport,39.125,-77.9250030518,500,NA,US,US-VA,Berryville,no,,,01VA,01VA,,,
6635,01WY,small_airport,Keyhole Airport,44.348312,-104.8106,4250,NA,US,US-WY,Pine Haven,no,,,01WY,01WY,,,
335815,02AA,small_airport,Barefoot Airport,61.506147,-149.912825,160,NA,US,US-AK,Big Lake,no,,,02AA,02AA,,,H & H Field
6637,02AK,small_airport,Rustic Wilderness Airport,61.876907,-150.097626,190,NA,US,US-AK,Willow,no,,,02AK,02AK,,,
6638,02AL,small_airport,Bass Field,30.37150001525879,-87.76439666748047,61,NA,US,US-AL,Foley,no,,,02AL,02AL,,,
529870,02AN,small_airport,Emerald Ridge Airport,59.704223,-151.295869,222,NA,US,US-AK,Homer,no,,,02AN,02AN,,,
6642,02CD,small_airport,Shannon Field,34.129600524902344,-90.52400207519531,165,NA,US,US-MS,Clarksdale,no,,,02CD,02CD,,,
6643,02CL,small_airport,Conover Air Lodge Airport,34.761101,-119.058998,5160,NA,US,US-CA,Frazier Park,no,,,02CL,02CL,,,04L
6644,02CO,small_airport,Mc Cullough Airport,37.64329910279999,-106.04699707,7615,NA,US,US-CO,Monte Vista,no,,,02CO,02CO,,,
6646,02FA,small_airport,Osborn Airfield,28.526699,-81.874802,121,NA,US,US-FL,Groveland,no,,,02FA,02FA,,https://en.wikipedia.org/wiki/Osborn_Airfield,
341544,02FD,small_airport,Triple R Ranch Airport,30.950976,-86.635555,209,NA,US,US-FL,Baker,no,,,02FD,02FD,,,
6648,02GA,small_airport,Doug Bolton Field,34.202598571777344,-83.42900085449219,884,NA,US,US-GA,Commerce,no,,,02GA,02GA,,,
6649,02GE,small_airport,Etowah Fields Airport,34.17530059814453,-84.92440032958984,710,NA,US,US-GA,Euharlee,no,,,02GE,02GE,,,
6652,02ID,small_airport,Morgan Ranch Airport,44.55550003051758,-115.30500030517578,5634,NA,US,US-ID,Cascade,no,,,02ID,02ID,,,
6653,02II,small_airport,King Ultralightport,40.06230163574219,-86.21050262451172,925,NA,US,US-IN,Westfield,no,,,02II,02II,,,
6654,02IN,small_airport,Diamond P. Field,40.208900451660156,-85.54080200195312,904,NA,US,US-IN,Muncie,no,,,02IN,02IN,,,
6656,02KS,small_airport,JMJ Landing Airport,39.221416,-96.057072,1170,NA,US,US-KS,Saint Marys,no,,,02KS,02KS,,,
322099,02MD,small_airport,Garner Field,38.672544,-76.709739,141,NA,US,US-MD,Brandywine,no,,,02MD,02MD,,,
6661,02ME,small_airport,Nadeau's Airfield,43.537467,-70.930685,700,NA,US,US-ME,Acton,no,,,02ME,02ME,,,"Mellion Airport, Old Acton Airfield"
6662,02MI,small_airport,Fairplains Airpark,43.157100677490234,-85.14849853515625,850,NA,US,US-MI,Greenville,no,,,02MI,02MI,,,
6664,02MO,small_airport,Troy Airpark,39.04999923706055,-91.03350067138672,650,NA,US,US-MO,Troy,no,,,02MO,02MO,,,
6665,02MS,small_airport,Watts Field,34.095701,-90.846131,153,NA,US,US-MS,Rochdale,no,,,02MS,02MS,,,
6668,02NE,small_airport,Benes Service Airport,41.074501037597656,-96.90450286865234,1550,NA,US,US-NE,Valparaiso,no,,,02NE,02NE,,,
526225,02NM,small_airport,FFR Animas Landing Strip,32.09071,-108.870735,4240,NA,US,US-NM,Animas,no,,,02NM,02NM,,,
6671,02NV,small_airport,Paiute Meadows Airport,41.299551,-118.926709,4443,NA,US,US-NV,Winnemucca,no,,,02NV,02NV,,,
6673,02OH,small_airport,Zimmerman Airport,41.376399993896484,-83.08329772949219,614,NA,US,US-OH,Fremont,no,,,02OH,02OH,,,
6674,02OI,small_airport,Murtha Airport,41.801998138427734,-80.56539916992188,950,NA,US,US-OH,Conneaut,no,,,02OI,02OI,,,
6676,02OR,small_airport,Rowena Dell Airport,45.68149948120117,-121.31600189208984,705,NA,US,US-OR,The Dalles,no,,,02OR,02OR,,,
6682,02SC,small_airport,Harpers Airport,32.760211,-81.225872,111,NA,US,US-SC,Estill,no,,,02SC,02SC,,,
6683,02T,small_airport,Wise River Airport,45.769100189208984,-112.98200225830078,5830,NA,US,US-MT,Wise River,no,,,02T,02T,,,
6686,02TN,small_airport,Ellis Field,35.780355,-86.585521,840,NA,US,US-TN,Rockvale,no,,,02TN,02TN,,,
6689,02UT,small_airport,Lucin Airport,41.369336,-113.841019,4412,NA,US,US-UT,Lucin,no,,,02UT,02UT,,,
6690,02VA,small_airport,The Greenhouse Airport,38.435699462890625,-77.8572006225586,320,NA,US,US-VA,Culpeper,no,,,02VA,02VA,,,
6692,02WA,small_airport,Cawleys South Prairie Airport,47.15230178833008,-122.09400177001953,690,NA,US,US-WA,South Prairie,no,,,02WA,02WA,,,
6693,02WI,small_airport,Beer Airport,45.031898498535156,-92.65579986572266,920,NA,US,US-WI,Hudson,no,,,02WI,02WI,,,
6694,02WN,small_airport,Fowler Field,48.74580001831055,-119.31900024414062,2150,NA,US,US-WA,Tonasket,no,,,02WN,02WN,,,
330393,02XA,small_airport,JLS Farms Airport,33.591319,-95.882864,675,NA,US,US-TX,Honey Grove,no,,,02XA,02XA,,,
6699,03AZ,small_airport,Thompson International Aviation Airport,31.430971,-110.088087,4275,NA,US,US-AZ,Hereford,no,,,03AZ,03AZ,,,
6702,03FA,small_airport,Lake Persimmon Airstrip,27.353099822998047,-81.40809631347656,70,NA,US,US-FL,Lake Placid,no,,,03FA,03FA,,,
322717,03GA,small_airport,HIA Airport,32.561626,-81.85509,238,NA,US,US-GA,Statesboro,no,,,03GA,03GA,,,
6707,03ID,small_airport,Flying Y Ranch Airport,44.793965,-116.531543,3180,NA,US,US-ID,Council,no,,,03ID,03ID,,,
6708,03II,small_airport,Davis Field Ultralightport,37.9620018005,-87.7789001465,465,NA,US,US-IN,Mount Vernon,no,,,03II,03II,,,
6709,03IL,small_airport,Wix Airport,41.40230178833008,-87.81670379638672,750,NA,US,US-IL,Monee,no,,,03IL,03IL,,,
6710,03IN,small_airport,Heinzman Airport,40.18000030517578,-86.01249694824219,850,NA,US,US-IN,Arcadia,no,,,03IN,03IN,,,
6713,03KY,small_airport,Flying H Farms Airport,37.796085,-87.53859,385,NA,US,US-KY,Henderson,no,,,03KY,03KY,,,
6717,03MA,small_airport,Hadley Airport,42.393431,-72.551553,150,NA,US,US-MA,Hadley,no,,,03MA,03MA,,,
6719,03ME,small_airport,Maple Ridge Airport,44.084251,-70.626905,556,NA,US,US-ME,Harrison,no,,,03ME,03ME,,,
6721,03MN,small_airport,Nauerth Land Ranch Airport,43.62519836425781,-95.22470092773438,1435,NA,US,US-MN,Lakefield,no,,,03MN,03MN,,,
6724,03MT,small_airport,Cascade Field,47.267327,-111.71748,3580,NA,US,US-MT,Cascade,no,,,3MT7,3MT7,,,03MT
6725,03MU,small_airport,McDonnell Airport,38.4925,-94.412498,874,NA,US,US-MO,Archie,no,,,03MU,03MU,,,
6726,03NC,small_airport,Pilots Ridge Airport,34.104236,-77.905855,35,NA,US,US-NC,Carolina Beach,no,,,03NC,03NC,,,
6727,03ND,small_airport,Olafson Brothers Airport,48.626399993896484,-97.8290023803711,1045,NA,US,US-ND,Edinburg,no,,,03ND,03ND,,,
6728,03NE,small_airport,Hyde Ranch Airport,41.5463981628418,-99.3311996459961,2430,NA,US,US-NE,Comstock,no,,,03NE,03NE,,,
6731,03NV,small_airport,Llama Ranch Airport,40.58440017700195,-115.2979965209961,6120,NA,US,US-NV,Ruby Valley,no,,,03NV,03NV,,,
6732,03NY,small_airport,Talmage Field,40.958308,-72.717326,95,NA,US,US-NY,Riverhead,no,,,03NY,03NY,,,
6733,03OH,small_airport,Gibbs Field,41.416933,-83.018339,580,NA,US,US-OH,Fremont,no,,,03OH,03OH,,,
6735,03OK,small_airport,Sahoma Lake Airport,36.041259,-96.161517,890,NA,US,US-OK,Sapulpa,no,,,03OK,03OK,,,
348548,03OL,small_airport,Bluebird Airport,35.012334,-97.702735,1232,NA,US,US-OK,Alex,no,,,03OL,03OL,,,
6736,03OR,small_airport,Powwatka Ridge Airport,45.85540008544922,-117.48400115966797,3340,NA,US,US-OR,Troy,no,,,03OR,03OR,,,
322892,03PR,small_airport,Sun View Field Airport,39.065931,-94.938417,980,NA,US,US-KS,Bonner Springs,no,,,03PR,03PR,,,
6740,03S,small_airport,Sandy River Airport,45.401629,-122.228771,704,NA,US,US-OR,Sandy,no,,,K03S,03S,,https://en.wikipedia.org/wiki/Sandy_River_Airport,
6743,03TE,small_airport,Barronena Ranch Airport,27.490812,-98.669615,600,NA,US,US-TX,Hebbronville,no,,,03TE,03TE,,,
341551,03TT,small_airport,Brazos Polo Airport,29.632117,-95.932481,117,NA,US,US-TX,Orchard,no,,,03TT,03TT,,,
6747,03UT,small_airport,AZ Minerals Corporation Airport,37.114384,-109.99014,5315,NA,US,US-UT,Mexican Hat,no,,,03UT,03UT,,,U23
6749,03WA,small_airport,Spangle Field,47.408199310302734,-117.37200164794922,2440,NA,US,US-WA,Spangle,no,,,03WA,03WA,,,
6751,03WN,small_airport,Aerostone Ranch Airport,45.875,-120.66999816894531,2320,NA,US,US-WA,Goldendale,no,,,03WN,03WN,,,
6752,03XS,small_airport,Creekside Airport,31.318099975585938,-100.75399780273438,2100,NA,US,US-TX,Mertzon,no,,,03XS,03XS,,,
325443,04AA,small_airport,Flying W Ranch Airport,60.535833,-150.811387,250,NA,US,US-AK,Soldotna,no,,,04AA,04AA,,,Phil's Airport
509055,04AN,small_airport,North 40 Airport,61.737511,-148.700724,943,NA,US,US-AK,Sutton,no,,,04AN,04AN,,,
6756,04CA,small_airport,Gray Butte Field,34.566631,-117.670666,3020,NA,US,US-CA,Palmdale,no,,,04CA,04CA,,https://en.wikipedia.org/wiki/Grey_Butte_Field_Airport,"KGXA, GXA"
6757,04CL,small_airport,Hunt's Sky Ranch Airport,33.08169937133789,-116.44100189208984,2310,NA,US,US-CA,Julian,no,,,04CL,04CL,,,
6760,04FA,small_airport,Richards Field,25.558700561523438,-80.51509857177734,9,NA,US,US-FL,Homestead,no,,,04FA,04FA,,,
6761,04FL,small_airport,Cross Creek Farms Airport,29.240353,-81.222525,30,NA,US,US-FL,Ormond Beach,no,,,04FL,04FL,,,
6762,04I,small_airport,Columbus Southwest Airport,39.91151,-83.188577,920,NA,US,US-OH,Columbus,no,,,K04I,04I,,https://en.wikipedia.org/wiki/Columbus_Southwest_Airport,
6763,04IA,small_airport,Middlekoop Airport,41.08829879760742,-92.05460357666016,801,NA,US,US-IA,Packwood,no,,,04IA,04IA,,,
6764,04ID,small_airport,Lanham Field,43.877015,-116.538365,2343,NA,US,US-ID,Emmett,no,,,04ID,04ID,,,U85
6766,04IL,small_airport,Schertz Aerial Service - Hudson Airport,40.6375007629,-89.0070037842,755,NA,US,US-IL,Hudson,no,,,04IL,04IL,,,
6767,04IS,small_airport,Van Gorder Airport,40.1786003112793,-88.56900024414062,728,NA,US,US-IL,Mansfield,no,,,04IS,04IS,,,
6769,04KY,small_airport,Natchez Trace Farm Airport,37.135101318359375,-85.78939819335938,710,NA,US,US-KY,Hiseville,no,,,04KY,04KY,,,
6773,04MA,small_airport,Goddard Field,42.810908,-71.140959,200,NA,US,US-MA,Haverhill,no,,,04MA,04MA,,,
6775,04ME,small_airport,Beech Hill Airport,44.66669845581055,-69.8938980102539,625,NA,US,US-ME,Mercer,no,,,04ME,04ME,,,
6776,04MI,small_airport,Rapids Airway Airport,42.53450012207031,-84.62830352783203,880,NA,US,US-MI,Eaton Rapids,no,,,04MI,04MI,,,
6777,04MN,small_airport,Helblad Airport,47.985801696777344,-94.68689727783203,1195,NA,US,US-MN,Kelliher,no,,,04MN,04MN,,,
6779,04MS,small_airport,Nick's Flying Service Inc Airport,32.940537,-90.836683,100,NA,US,US-MS,Rolling Fork,no,,,04MS,04MS,,,
6780,04MT,small_airport,Pluhar Airport,47.13749777779999,-106.488095,2715,NA,US,US-MT,Cohagen,no,,,04MT,04MT,,,
6782,04NE,small_airport,Mc Connell Field Airport,41.159999847399995,-101.299003601,3035,NA,US,US-NE,Sarben,no,,,04NE,04NE,,,
6783,04NJ,small_airport,Emmanuel Airport,39.596801757799994,-75.2334976196,155,NA,US,US-NJ,Elmer,no,,,04NJ,04NJ,,,
6784,04NV,small_airport,Kingston Ranch Airport,35.7555007935,-115.665000916,2620,NA,US,US-NV,Sandy Valley,no,,,04NV,04NV,,,
6785,04NY,small_airport,Klaverack Airport,42.262298584,-73.6961975098,250,NA,US,US-NY,Hudson,no,,,04NY,04NY,,,
6788,04OR,small_airport,Collins Landing Strip,44.7499008179,-120.200996399,1500,NA,US,US-OR,Mitchell,no,,,04OR,04OR,,,
6794,04TN,small_airport,Hensley Airpark,36.183300018299995,-82.67890167239999,1430,NA,US,US-TN,Chuckey,no,,,04TN,04TN,,,
342438,04TT,small_airport,4D Ranch Airport,29.713072,-99.545642,1550,NA,US,US-TX,Utopia,no,,,04TT,04TT,,,
6796,04TX,small_airport,Pocock Airport,31.732779,-97.369326,565,NA,US,US-TX,China Spring,no,,,04TX,04TX,,,
6797,04UT,small_airport,Navajo Mountain Airport,37.006689,-110.794701,6160,NA,US,US-UT,Navajo Mountain,no,,,04UT,04UT,,,Naatsisʼáán
6798,04V,small_airport,Saguache Municipal Airport,38.099083,-106.174389,7826,NA,US,US-CO,Saguache,no,,,K04V,04V,,,
6800,04VG,small_airport,Manquin Flight Park Ultralightport,37.706546,-77.201621,50,NA,US,US-VA,Manquin,no,,,04VG,04VG,,,
6801,04VT,small_airport,Lightning Bolt Field Airport,44.4011001587,-72.26360321039999,2156,NA,US,US-VT,Cabot,no,,,04VT,04VT,,,
6802,04W,small_airport,Field of Dreams Airport,46.0228,-92.895401,1021,NA,US,US-MN,Hinckley,no,,,K04W,04W,,,
6803,04WA,small_airport,Ox Meadows Airport,47.581795,-117.437131,2345,NA,US,US-WA,Spokane,no,,,04WA,04WA,,,
6804,04WI,small_airport,Dutch Gap Airstrip,42.523399353,-88.0167007446,760,NA,US,US-WI,Bristol,no,,,04WI,04WI,,,
45903,04WN,small_airport,Stillwater Creek Airport,46.95835,-119.63864,1510,NA,US,US-WA,Royal City,no,,,04WN,04WN,,,
334249,04XA,small_airport,Pecan Field,33.283933,-98.402861,1130,NA,US,US-TX,Jermyn,no,,,04XA,04XA,,,
6807,05AK,small_airport,Wasilla Creek Airpark,61.66830063,-149.1880035,620,NA,US,US-AK,Palmer,yes,,,05AK,05AK,,,
514272,05AN,small_airport,Wetons Aerodrome,64.960472,-147.601092,795,NA,US,US-AK,Fox,no,,,05AN,05AN,,,
45302,05AR,small_airport,Ozark Skies Airpark,36.000633,-93.57025,1900,NA,US,US-AR,Kingston,no,,,05AR,05AR,,,
6812,05CL,small_airport,Pope Valley Airport,38.6106987,-122.39099884,618,NA,US,US-CA,Pope Valley,no,,,05CL,05CL,,,
6813,05CO,small_airport,Rancho de Aereo Airport,40.214984,-104.984423,4978,NA,US,US-CO,Mead,no,,,05CO,05CO,,,
6815,05FA,small_airport,Melanie's Airport,30.918899536132812,-86.21829986572266,295,NA,US,US-FL,Florala,no,,,05FA,05FA,,,
6817,05FL,small_airport,Charlton Strip,26.52018,-81.41031,36,NA,US,US-FL,La Belle,no,,,05FL,05FL,,,
6818,05GA,small_airport,Raju Airport,32.0713996887207,-84.71440124511719,625,NA,US,US-GA,Richland,no,,,05GA,05GA,,,
6819,05IA,small_airport,Spotts Field,43.13750076293945,-93.06829833984375,1155,NA,US,US-IA,Nora Springs,no,,,05IA,05IA,,,
6820,05ID,small_airport,Running Creek Ranch Airport,45.914101,-114.835999,2969,NA,US,US-ID,Elk City,no,,,05ID,05ID,,,72U
6822,05IL,small_airport,Classic Landings Airport,41.156700134277344,-88.0167007446289,635,NA,US,US-IL,Bonfield,no,,,05IL,05IL,,,
6823,05IN,small_airport,Cooper Airport,39.641998291015625,-86.50420379638672,860,NA,US,US-IN,Belleville,no,,,05IN,05IN,,,
6824,05IS,small_airport,Hardy Airport,39.72589874267578,-89.26399993896484,605,NA,US,US-IL,Mount Auburn,no,,,05IS,05IS,,,
6825,05KS,small_airport,Darbro Field,37.26620101928711,-95.95919799804688,945,NA,US,US-KS,Elk City,no,,,05KS,05KS,,,
346026,05KT,small_airport,High Point Farm Airport,38.187091,-84.93011,880,NA,US,US-KY,Frankfort,no,,,05KT,05KT,,,
6826,05KY,small_airport,Cartersville Airport,37.53575,-84.407303,1070,NA,US,US-KY,Paint Lick,no,,,05KY,05KY,,,
6827,05LA,small_airport,Greg's Flying Service Airport,32.265301,-91.6978,76,NA,US,US-LA,Winnsboro,no,,,05LA,05LA,,,
6829,05LS,small_airport,Grass Roots Airport,31.252148,-92.47569,83,NA,US,US-LA,Alexandria,no,,,05LS,05LS,,,
6832,05MD,small_airport,Breezecroft Airport,39.244232,-76.198661,20,NA,US,US-MD,Chestertown,no,,,05MD,05MD,,,
6833,05ME,small_airport,Drisko Airport,44.65700149536133,-67.55919647216797,70,NA,US,US-ME,Jonesboro,no,,,05ME,05ME,,,
329892,05MT,small_airport,Jones Landing Airport,45.815368,-111.152163,4364,NA,US,US-MT,Belgrade,no,,,05MT,05MT,,,
6837,05NE,small_airport,Mc Kay Airport,41.7221984863,-98.3089981079,2010,NA,US,US-NE,Spalding,no,,,05NE,05NE,,,
537370,05NR,small_airport,Gary Fox Airport,36.168415,-79.276908,675,NA,US,US-NC,Mebane,no,,,05NR,05NR,,,
324404,05NV,small_airport,Baker Ranches Airport,39.0311,-114.088219,5180,NA,US,US-NV,Baker,no,,,05NV,05NV,,,
429744,05OH,small_airport,Eaglecrest Field,40.184513,-81.920564,968,NA,US,US-OH,Conesville,no,,,05OH,05OH,,,
